,title,year,kdrama_id,director,screenwriter,start_dt,end_dt,synopsis,tot_eps_boxcox,duration_boxcox,rank_boxcox,pop_boxcox,music_score_boxcox,story_score_boxcox,acting_cast_score_boxcox,rewatch_value_score_boxcox,overall_score_boxcox,n_helpful_boxcox,pop_std,n_helpful_std,pop_minmax,n_helpful_minmax,content_rt_15+ - Teens 15 or older,content_rt_18+ Restricted (violence & profanity),content_rt_G - All Ages,content_rt_Not Yet Rated,content_rt_R - Restricted Screening (nudity & violence),Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
365,Untouchable,2017,67b6e5fc7921414f962a047e253ab795,['Jo Nam Gook'],['Choi Jin Won'],11/24/2017,1/20/2018,"Joon Seo’s life felt like hell before Min Joo came to him. She became his happiness and meaning of life, but now she is dead.Drowning in unbearable sadness, he veers towards taking his own life. At that moment, a woman comes looking for him. She claims that she is the real Min Joo Jo. Joon Seo finds out that the name, job, identity, and everything about his deceased wife were not true. She had approached Joon Seo intentionally under a fake mask and even faked her love.Joon Seo embarks on a quest to find out the truth about his wife’s identity and death. On his path, he finds out that there is a big dark secret in the form of his brother, Jang Ki Seo, and his father, Jang Bum Ho, who is the real power behind Bukcheon city. The Jang family has taken over Bukcheon, and the land is a witness to their foul history. Only one person can stop the continuous evil acts, and that is Jang Joon Seo himself, with the blood of the Jang running through his veins. They are his family. Therefore, he must punish them but forgive them at the same time. What would his decision be when that time arrives?(Source: JTBC)",1.9998129521799661,548.9783190982779,12.516611532521756,21.61207435604713,51.77942397472497,31.588352820368957,366.2791170896749,4.423401631625083,41.78341818025715,1.494428081264169,0.017096585813603897,-0.49494541267858155,0.19306589899242754,0.025316455696202535,True,False,False,False,False,False,False,False,False,False,True,True
366,My Only Love Song,2017,7009c4625f1b4239a0669b2a3d857d28,['Min Doo Shik'],['Kim Soo Jin'],6/9/2017,6/9/2017,"Song Soo Jung is a top star and she is very arrogant. She classifies people by how much money they have. Suddenly, she goes back in time to the Goguryeo era and meets On Dal. He will do anything to make money, but in fact he is generous to the weak and poor.(Source: AsianWiki) ",2.108305895962314,329.8298681862358,11.263298893062661,13.756974734436382,57.56072039273537,36.2945881963618,530.2062892066157,9.155247185872943,57.202706103728985,2.3392580830194145,-0.7251060611479826,0.06108848162086112,0.0371112084611052,0.08227848101265822,True,False,False,False,False,False,False,False,False,False,False,False
367,Naked Fireman,2017,f2263071240047ccadd5e0b45c3a8775,['Park Jin Suk'],['Yoo Jung Hee'],1/12/2017,1/19/2017,"Kang Chul Soo is an enthusiastic fireman who poses as a nude model to make money for his sick friend. He is then targeted as the criminal of an arson-murder case that took place 10 years ago, and together with mysterious heiress Han Jin Ah, he tries to find the real culprit. ",1.1715145636681261,548.9783190982779,11.02874433646024,19.225073021768452,51.77942397472497,57.26365574753497,1011.4986701042783,11.485406210266882,86.06748444703759,1.494428081264169,-0.31111662323602224,-0.49494541267858155,0.12410038175104826,0.025316455696202535,True,False,False,False,False,False,False,False,True,True,False,False
368,Miracle That We Met,2018,cfdbff5a42a44a9bab05fc8e08ff030e,"['Lee Hyung Min', 'Jo Woong']",['Baek Mi Kyung'],4/2/2018,5/29/2018,"An ordinary man dies in a car crash, but his spirit awakes inside another man with the same name and age but an entirely different background. He becomes the head of two families and agonizes over his two different wives.(Source: KBS World) ",2.057833346685886,548.9783190982779,10.35352045786852,19.437067030345275,77.1465031054808,62.10485920217655,1055.0592833607438,10.301407564460968,83.3861182636353,1.494428081264169,-0.28639639061250227,-0.49494541267858155,0.12929469929282184,0.025316455696202535,True,False,False,False,False,False,True,True,False,False,False,False
369,Lawless Lawyer,2018,904d03fcc0ac4b09a6cfeca04ba398a5,['Kim Jin Min'],['Yoon Hyun Ho'],5/12/2018,7/1/2018,"Whatever gets the job done. Bong Sang Pil  grew up living the gangster life, full of tough physical fights and evading the law. When his mother dies a tragic death, he is determined to avenge her death. Sang Pil becomes a lawyer and begins to go after people with absolute power who think they are beyond the law. With the cunning and skills from his previous life, Sang Pil uses both his fists and legal loopholes to amass an impressive winning record.Ha Jae Yi is a young lawyer who believes the law is sacred and fights for justice. But her license gets suspended when she hits a judge over an unjust ruling during a trial. Jae Yi ends up going to work for Sang Pil so that she can continue to pay off her father’s debts. When Sang Pil and Jae Yi get involved in a case that involves Cha Moon Sook, a senior judge who wields a great deal of power, and Ahn Oh Joo, a former gangster who is now the CEO of a corporation, can they figure out a way to beat the most powerful people in the city at a very dangerous game?(Source: Viki)",1.9998129521799661,588.7818812921909,9.22669971463694,8.807879450002435,49.93291474772914,41.36810014227611,928.3593488812209,9.609069462305937,75.64894258947125,2.938205464524343,-0.8606205893853509,1.1113747264086973,0.008636335189936792,0.18987341772151897,True,False,False,False,False,True,False,False,False,False,False,True
370,My Only One,2018,7f726e2f0915495cb3e773ba7cad42c9,['Hong Seok Goo'],['Kim Sa Kyung'],9/15/2018,3/17/2019,"""My Beautiful Side"" is a drama about a woman who loses everything one day, when she discovers that her parents are not her biological ones, and that they are also murderers. It is the story of someone who will live boldly while putting back together the pieces of her life broken by love.(Source: HanCinema) ",2.7529854187203164,369.4286322814954,11.872591683129388,21.302617615736374,57.56072039273537,41.36810014227611,888.7278796363591,8.48639187630532,63.75481868799577,1.494428081264169,-0.03204604530544176,-0.49494541267858155,0.18273984604793791,0.025316455696202535,True,False,False,False,False,True,False,False,False,False,False,True
371,Let's Eat Season 3,2018,018b6f36c4eb40ff880a3856aa1a75ea,"['Choi Kyu Shik', 'Jung Hyung Geon']",Others,7/16/2018,8/28/2018,"Goo Dae Yeong has fallen into a slump in his thirties. In order to heal his wounds, he embarks on a journey to revisit the food that he loved in his twenties with former college classmate Lee Ji Woo, and the two not only share their meals but also relive their memories of the past.(Source: Wikipedia) ",1.9319343315418784,569.0068363039311,11.410596432037268,19.33575130231923,51.77942397472497,45.41798598376467,813.2111615419029,11.485406210266882,70.74295853706205,1.494428081264169,-0.2983097557322709,-0.49494541267858155,0.1267914137305213,0.025316455696202535,True,False,False,False,False,False,True,True,False,False,False,False
372,Love Playlist Season 3,2018,f99d8c52697d4126bc7ae2e699191a82,Others,['Lee Seul'],9/20/2018,10/25/2018,"For the third season, there’s love, breakup, struggles and friendship stronger than ever. This season come with new characters for us to enjoy and a different way to see perspectives. ",1.8507029406749629,178.10868617337522,10.159467130355035,20.395813991522747,77.1465031054808,62.10485920217655,888.7278796363591,13.45488977838933,88.80060473323853,1.0441832158964832,-0.1642843981348737,-0.6185085003006799,0.15495337630640216,0.012658227848101267,True,False,False,False,False,False,False,False,False,True,False,True
373,Less Than Evil,2018,496e97946dd74f1e8e635ea2e82a11d6,"['Kim Dae Jin', 'Lee Dong Hyun']","['Heo Joon Woo', 'Kang Yi Hun']",12/3/2018,1/29/2019,"It is a crime drama about the psychological games between a detective with a strong sense of justice but tormented by the crimes he solves, and a genius woman who is insensitive to her own death.(Source: IMDb)~~ Remake of the British TV series ""Luther"" [2010]. ",2.31794474059079,369.4286322814954,10.525925153748222,21.011157804116188,55.59304006366758,44.04452546508635,813.2111615419029,8.266665408013157,75.64894258947125,1.3003847392338008,-0.07642333037657996,-0.5567269564896308,0.17341510732836848,0.0189873417721519,False,True,False,False,False,False,True,True,False,False,False,False
374,"I'm a Mother, Too",2018,f09083d0087345d09d9137d284b0aec4,['Bae Tae Seop'],['Lee Geun Young'],5/28/2018,11/23/2018,"Ji-Young has a bright personality. Due to a difficult situation, she becomes a surrogate mother. With her bright personality, she gets through hardships and struggles to obtain happiness.(Source: AsianWiki) ",2.800902862911127,407.5378689535169,16.560415044629746,30.719975433350317,14.121213037908545,28.295839228579784,228.32285845417735,1.190407543291324,35.146275933219236,1.0441832158964832,2.751809549056496,-0.6185085003006799,0.7676950998185118,0.012658227848101267,True,False,False,False,False,False,True,True,True,True,True,False
375,Miss Independent Ji Eun,2018,67903f9725c5475a918093e4c94840c0,Others,Others,3/21/2018,5/9/2018,"Ji Eun is a girl who enters society for the first time, getting her first job, at 24 she must make important decisions about emotions in her career and her life.(Source: Track.tv) ",1.6214683827968448,146.72305749790004,10.808426161419808,20.516886740170772,77.1465031054808,70.66635554110321,1243.2010786634326,16.305472896785954,115.78598122901501,1.494428081264169,-0.14760568696719759,-0.49494541267858155,0.1584579760936229,0.025316455696202535,False,False,False,True,False,False,False,False,True,False,False,False
376,Live,2018,43e5a83454f343029d1df64d8b5ee91b,"['Kim Kyu Tae', 'Myung Hyun Woo']",['Noh Hee Kyung'],3/10/2018,5/6/2018,"The drama revolves around the incidents that occur in the police force and the joy, sorrow, and pain that police officers experience as they try to protect justice.Yeom Sang Soo, is determined to live in the mainstream of society by becoming a public official. However, he becomes an icon of misfortune with every case that he handles and runs into conflict with a superior. Han Jung Oh is Yeom Sang Soo’s co-worker and a female officer that works to fight male chauvinism. The two characters with high fighting spirit join efforts to solve incidents.",2.057833346685886,646.7244874072406,7.029438854209984,13.621520062149191,103.04186987030485,79.8527332514711,1399.669399630805,15.512249223205334,129.20092862405883,2.2811237372921194,-0.731062743707867,-0.000693062190188063,0.03585956567995494,0.07594936708860758,True,False,False,False,False,True,False,False,False,False,False,True
377,Login to You,2018,1848fe3c5d8047338d0389141397273c,Others,Others,12/1/2018,12/8/2018,A story about the love of men and women who reunited with the 'Login' dating app. ,0.9606188858669414,157.4335162925966,12.526063183445695,29.512013245198254,22.069898547439156,31.588352820368957,530.2062892066157,8.48639187630532,57.202706103728985,1.8901584964561868,2.2082622654670514,-0.309600781245434,0.6534826960385506,0.04430379746835443,False,False,False,False,False,False,False,False,True,False,False,True
378,Mr. Sunshine,2018,cd0ad14948cc4a57ae834b50edbdd23e,['Lee Eung Bok'],['Kim Eun Sook'],7/7/2018,9/30/2018,"Mr. Sunshine centers on a young boy born into a house servant's family who travels to the United States during the 1871 Shinmiyangyo (U.S. expedition to Korea). He returns to his homeland later as a U.S. marine officer. He meets and falls in love with an aristocrat’s daughter. At the same time, he discovers a plot by foreign forces to colonize Korea. ",2.1925652889777028,678.1049694692978,5.235125611236957,8.01819295563248,92.14575224905136,57.26365574753497,1243.2010786634326,9.838314717145009,97.31405415754365,3.1385219300918905,-0.8707469497371543,1.7291901645191892,0.006508542461981351,0.25316455696202533,True,False,False,False,False,True,False,False,False,False,False,True
379,Let Me Introduce Her,2018,b3ee8134c2864c70b5a010d3020f4392,['Park Kyung Ryul'],['Park Eon Hee'],7/14/2018,9/29/2018,"In order to live, a woman named Eun Han risks her life by going through a dangerous surgical procedure for a new face. However, due to the after-effects of surgery, she loses her memory. She tries to find the missing pieces of her memory and while suffering from a different face and not knowing about herself, Kang Woo appears in front of her. Kang Woo has been hurt as his lover left him. He suffers as his relationship with his father gets worse. Like they were destined, Eun Han and Kang Woo reunite. He becomes determined to help Eun Han find her memory. As they work together, Kang Woo slowly opens up his closed heart to Eun Han. Meanwhile, Chan Ki, the morning news anchor, lives a perfect life. However, he seems to have a dark side which no one would have ever imagined. This mystery melodrama takes people to unexpected places with unexpected people.( Source: Viki)",2.409171249515469,369.4286322814954,11.786150984250158,21.167178923900202,81.96970262379968,54.15798976021231,813.2111615419029,9.609069462305937,86.06748444703759,1.3003847392338008,-0.052894434265036885,-0.5567269564896308,0.178359096313912,0.0189873417721519,True,False,False,False,False,False,False,False,False,False,False,True
